chid,casn,dsstox_substance_id,casn_normalized,PUBCHEM_CID
27804.0,19355-69-2,DTXSID0027804,19355-69-2,
27858.0,25321-09-9,DTXSID0027858,25321-09-9,
29121.0,92-94-4,DTXSID6029121,92-94-4,
28723.0,68584-22-5,DTXSID2028723,68584-22-5,
27948.0,28777-98-2,DTXSID9027948,28777-98-2,
27975.0,32360-05-7,DTXSID6027975,32360-05-7,
28030.0,52829-07-9,DTXSID0028030,52829-07-9,
29059.0,86508-42-1,DTXSID5029059,86508-42-1,
29244.0,2825-82-3,DTXSID2029244,2825-82-3,
29283.0,6923-52-0,DTXSID3029283,6923-52-0,
29299.0,9005-00-9,DTXSID7029299,9005-00-9,
29310.0,15721-78-5,DTXSID3029310,15721-78-5,
29617.0,299-27-4,DTXSID7029617,299-27-4,
29626.0,590-29-4,DTXSID6029626,590-29-4,
29651.0,1633-05-2,DTXSID3029651,1633-05-2,
29703.0,7783-18-8,DTXSID6029703,7783-18-8,
20079.0,3012-65-5,DTXSID5020079,3012-65-5,
20181.0,7787-59-9,DTXSID2020181,7787-59-9,
20345.0,137-29-1,DTXSID2020345,137-29-1,
20355.0,139-05-9,DTXSID6020355,139-05-9,
20527.0,140-79-4,DTXSID0020527,140-79-4,
20535.0,971-15-3,DTXSID4020535,971-15-3,
20899.0,1313-27-5,DTXSID7020899,1313-27-5,
21059.0,5632-47-3,DTXSID9021059,5632-47-3,
21231.0,3564-09-8,DTXSID7021231,3564-09-8,
21232.0,915-67-3,DTXSID2021232,915-67-3,
21246.0,632-99-5,DTXSID6021246,632-99-5,
21270.0,6385-58-6,DTXSID8021270,6385-58-6,
21315.0,1746-01-6,DTXSID2021315,1746-01-6,15625.0
21418.0,54-12-6,DTXSID0021418,54-12-6,
21665.0,124-25-4,DTXSID1021665,124-25-4,
21680.0,921-03-9,DTXSID4021680,921-03-9,
49362.0,85100-77-2,DTXSID5049362,85100-77-2,
49217.0,143314-14-1,DTXSID7049217,143314-14-1,
49201.0,10377-48-7,DTXSID3049201,10377-48-7,
49210.0,1210-39-5,DTXSID2049210,1210-39-5,
49401.0,130-61-0,DTXSID9049401,130-61-0,
49215.0,13706-86-0,DTXSID7049215,13706-86-0,
49216.0,13820-41-2,DTXSID2049216,13820-41-2,
37015.0,14075-53-7,DTXSID6037015,14075-53-7,
49220.0,1450-85-7,DTXSID6049220,1450-85-7,
40208.0,14897-39-3,DTXSID0040208,14897-39-3,
49222.0,14933-08-5,DTXSID6049222,14933-08-5,
49225.0,15646-46-5,DTXSID1049225,15646-46-5,
49226.0,1634-02-2,DTXSID6049226,1634-02-2,
49239.0,19285-83-7,DTXSID5049239,19285-83-7,
49404.0,1934-75-4,DTXSID4049404,1934-75-4,
49240.0,2009-83-8,DTXSID4049240,2009-83-8,
49242.0,203866-13-1,DTXSID4049242,203866-13-1,
22186.0,2370-63-0,DTXSID1022186,2370-63-0,
49406.0,2417-72-3,DTXSID4049406,2417-72-3,
49255.0,2473-01-0,DTXSID3049255,2473-01-0,
47524.0,25389-94-0,DTXSID1047524,25389-94-0,
49408.0,27072-45-3,DTXSID4049408,27072-45-3,
49409.0,2892-51-5,DTXSID9049409,2892-51-5,
49265.0,2973-80-0,DTXSID7049265,2973-80-0,
49268.0,326-06-7,DTXSID2049268,326-06-7,
49273.0,3344-77-2,DTXSID1049273,3344-77-2,
49277.0,34841-35-5,DTXSID1049277,34841-35-5,
49278.0,350-30-1,DTXSID6049278,350-30-1,
49280.0,3508-00-7,DTXSID0049280,3508-00-7,
44925.0,35578-47-3,DTXSID2044925,35578-47-3,
49284.0,36727-29-4,DTXSID0049284,36727-29-4,
22027.0,371-40-4,DTXSID9022027,371-40-4,
49288.0,3789-59-1,DTXSID0049288,3789-59-1,
49293.0,3934-20-1,DTXSID9049293,3934-20-1,
49294.0,3938-95-2,DTXSID4049294,3938-95-2,
49301.0,4282-42-2,DTXSID6049301,4282-42-2,
49302.0,4292-19-7,DTXSID1049302,4292-19-7,
49413.0,492-94-4,DTXSID3049413,492-94-4,
49308.0,497-03-0,DTXSID1049308,497-03-0,
49415.0,51-42-3,DTXSID3049415,51-42-3,
49311.0,51934-41-9,DTXSID0049311,51934-41-9,
49313.0,525-76-8,DTXSID0049313,525-76-8,
49315.0,534-85-0,DTXSID0049315,534-85-0,
37023.0,5392-28-9,DTXSID0037023,5392-28-9,
37038.0,54029-45-7,DTXSID9037038,54029-45-7,
49317.0,544-77-4,DTXSID0049317,544-77-4,
49419.0,55-48-1,DTXSID3049419,55-48-1,
25440.0,56-18-8,DTXSID0025440,56-18-8,
49319.0,562-49-2,DTXSID0049319,562-49-2,
49322.0,589-10-6,DTXSID9049322,589-10-6,
44334.0,589-34-4,DTXSID3044334,589-34-4,
49421.0,590-47-6,DTXSID7049421,590-47-6,
49323.0,592-42-7,DTXSID4049323,592-42-7,
49326.0,600-22-6,DTXSID9049326,600-22-6,
22393.0,60-82-2,DTXSID6022393,60-82-2,
49422.0,614-39-1,DTXSID2049422,614-39-1,
49334.0,616-09-1,DTXSID3049334,616-09-1,
50386.0,620-14-4,DTXSID6050386,620-14-4,
49423.0,621-59-0,DTXSID7049423,621-59-0,
49336.0,623-39-2,DTXSID3049336,623-39-2,
49337.0,623-51-8,DTXSID8049337,623-51-8,
49339.0,629-72-1,DTXSID8049339,629-72-1,
49341.0,638-45-9,DTXSID2049341,638-45-9,
49346.0,6579-54-0,DTXSID7049346,6579-54-0,
49348.0,693-58-3,DTXSID7049348,693-58-3,
49349.0,693-67-4,DTXSID2049349,693-67-4,
49350.0,6940-78-9,DTXSID1049350,6940-78-9,
49354.0,73367-80-3,DTXSID1049354,73367-80-3,
40449.0,7447-39-4,DTXSID7040449,7447-39-4,
42215.0,764-85-2,DTXSID3042215,764-85-2,
49355.0,765-09-3,DTXSID6049355,765-09-3,
24603.0,7787-56-6,DTXSID3024603,7787-56-6,
22124.0,818-72-4,DTXSID7022124,818-72-4,
49365.0,874-23-7,DTXSID0049365,874-23-7,
49371.0,207234-00-2,DTXSID4049371,207234-00-2,
38694.0,91-56-5,DTXSID3038694,91-56-5,
49433.0,92-43-3,DTXSID1049433,92-43-3,
49374.0,92841-65-1,DTXSID9049374,92841-65-1,
21803.0,93-91-4,DTXSID3021803,93-91-4,
25590.0,96-37-7,DTXSID3025590,96-37-7,
49380.0,97-96-1,DTXSID3049380,97-96-1,
24855.0,16452-01-0,DTXSID9024855,16452-01-0,
25551.0,1504-74-1,DTXSID2025551,1504-74-1,
25166.0,602-38-0,DTXSID9025166,602-38-0,
24479.0,96-91-3,DTXSID5024479,96-91-3,
24615.0,1271-24-5,DTXSID7024615,1271-24-5,
25332.0,51-65-0,DTXSID3025332,51-65-0,
26318.0,1291-32-3,DTXSID7026318,1291-32-3,
24474.0,88-23-3,DTXSID0024474,88-23-3,
26022.0,127-85-5,DTXSID2026022,127-85-5,
26231.0,480-22-8,DTXSID7026231,480-22-8,
25093.0,101-70-2,DTXSID3025093,101-70-2,
49295.0,39511-08-5,DTXSID9049295,39511-08-5,
24783.0,2206-89-5,DTXSID8024783,2206-89-5,
24522.0,463-04-7,DTXSID3024522,463-04-7,
25665.0,636-26-0,DTXSID9025665,636-26-0,
25696.0,2243-61-0,DTXSID6025696,2243-61-0,
49327.0,605-32-3,DTXSID4049327,605-32-3,
22829.0,81103-11-9,DTXSID3022829,81103-11-9,
49373.0,92146-82-2,DTXSID4049373,92146-82-2,
49379.0,96568-04-6,DTXSID4049379,96568-04-6,
49256.0,2510-55-6,DTXSID8049256,2510-55-6,
49407.0,253-52-1,DTXSID9049407,253-52-1,
49260.0,2693-46-1,DTXSID2049260,2693-46-1,
49261.0,2835-97-4,DTXSID7049261,2835-97-4,
49262.0,2835-99-6,DTXSID2049262,2835-99-6,
49410.0,290-37-9,DTXSID8049410,290-37-9,
47744.0,321-60-8,DTXSID5047744,321-60-8,
49271.0,3331-46-2,DTXSID1049271,3331-46-2,
49272.0,333-27-7,DTXSID6049272,333-27-7,
47745.0,367-12-4,DTXSID0047745,367-12-4,
49287.0,3764-01-0,DTXSID5049287,3764-01-0,
49411.0,420-12-2,DTXSID3049411,420-12-2,
49303.0,4584-57-0,DTXSID6049303,4584-57-0,
49307.0,486-25-9,DTXSID6049307,486-25-9,
49412.0,491-36-1,DTXSID8049412,491-36-1,
49309.0,50438-75-0,DTXSID6049309,50438-75-0,
49312.0,523-27-3,DTXSID5049312,523-27-3,
49416.0,533-75-5,DTXSID8049416,533-75-5,
49316.0,5401-94-5,DTXSID5049316,5401-94-5,
49417.0,541-59-3,DTXSID3049417,541-59-3,
49418.0,544-16-1,DTXSID8049418,544-16-1,
49318.0,5502-78-3,DTXSID5049318,5502-78-3,
22060.0,552-89-6,DTXSID0022060,552-89-6,
22061.0,555-16-8,DTXSID5022061,555-16-8,
49420.0,56-05-3,DTXSID2049420,56-05-3,
49321.0,573-17-1,DTXSID4049321,573-17-1,
22816.0,573-58-0,DTXSID4022816,573-58-0,
49324.0,59-49-4,DTXSID9049324,59-49-4,
49330.0,609-15-4,DTXSID3049330,609-15-4,
49331.0,611-09-6,DTXSID8049331,611-09-6,
49340.0,63041-77-0,DTXSID7049340,63041-77-0,
49424.0,6674-22-2,DTXSID2049424,6674-22-2,
49425.0,670-54-2,DTXSID7049425,670-54-2,
49426.0,70-11-1,DTXSID2049426,70-11-1,
49427.0,723-62-6,DTXSID7049427,723-62-6,
49428.0,7364-25-2,DTXSID2049428,7364-25-2,
24286.0,75-55-8,DTXSID8024286,75-55-8,
41269.0,77-53-2,DTXSID1041269,77-53-2,
49357.0,781-73-7,DTXSID6049357,781-73-7,
49429.0,82-86-0,DTXSID7049429,82-86-0,
49430.0,84-79-7,DTXSID6049430,84-79-7,
49431.0,90-44-8,DTXSID1049431,90-44-8,
49432.0,91-19-0,DTXSID6049432,91-19-0,
49376.0,935-69-3,DTXSID9049376,935-69-3,
49377.0,938-85-2,DTXSID4049377,938-85-2,
49382.0,994-28-5,DTXSID3049382,994-28-5,
49383.0,99-61-6,DTXSID8049383,99-61-6,
49243.0,2039-76-1,DTXSID9049243,2039-76-1,
43829.0,2735-04-8,DTXSID7043829,2735-04-8,
49224.0,1564-64-3,DTXSID6049224,1564-64-3,
49306.0,4752-10-7,DTXSID1049306,4752-10-7,
49230.0,17135-78-3,DTXSID0049230,17135-78-3,
49394.0,10373-78-1,DTXSID7049394,10373-78-1,
49202.0,10527-16-9,DTXSID8049202,10527-16-9,
49209.0,1210-12-4,DTXSID3049209,1210-12-4,
49213.0,131-09-9,DTXSID7049213,131-09-9,
49221.0,1468-95-7,DTXSID1049221,1468-95-7,
49405.0,20535-83-5,DTXSID9049405,20535-83-5,
49245.0,215-58-7,DTXSID9049245,215-58-7,
22160.0,1689-82-3,DTXSID3022160,1689-82-3,
49402.0,13520-92-8,DTXSID4049402,13520-92-8,
25425.0,5470-11-1,DTXSID7025425,5470-11-1,
49223.0,153-78-6,DTXSID1049223,153-78-6,
25367.0,1455-77-2,DTXSID0025367,1455-77-2,
49403.0,1640-39-7,DTXSID9049403,1640-39-7,
49208.0,120-75-2,DTXSID8049208,120-75-2,
49211.0,1222-98-6,DTXSID7049211,1222-98-6,
32077.0,10102-18-8,DTXSID0032077,10102-18-8,
41148.0,3465-72-3,DTXSID5041148,3465-72-3,
49344.0,65055-17-6,DTXSID7049344,65055-17-6,
26924.0,112-69-6,DTXSID9026924,112-69-6,
20682.0,118-74-1,DTXSID2020682,118-74-1,8370.0
27066.0,137-16-6,DTXSID0027066,137-16-6,
29235.0,2437-56-1,DTXSID3029235,2437-56-1,
27536.0,3386-33-2,DTXSID3027536,3386-33-2,
25231.0,518-82-1,DTXSID5025231,518-82-1,
20166.0,56-35-9,DTXSID9020166,56-35-9,
20919.0,86-88-4,DTXSID8020919,86-88-4,
24128.0,87-82-1,DTXSID1024128,87-82-1,
49445.0,NOCAS_49445,DTXSID5049445,,
49446.0,NOCAS_49446,DTXSID0049446,,
49447.0,NOCAS_49447,DTXSID5049447,,
49448.0,NOCAS_49448,DTXSID0049448,,
49449.0,NOCAS_49449,DTXSID5049449,,
49450.0,NOCAS_49450,DTXSID4049450,,
49451.0,NOCAS_49451,DTXSID9049451,,
49452.0,NOCAS_49452,DTXSID4049452,,
49453.0,NOCAS_49453,DTXSID9049453,,
49454.0,NOCAS_49454,DTXSID4049454,,
49455.0,NOCAS_49455,DTXSID9049455,,
49456.0,NOCAS_49456,DTXSID4049456,,
49457.0,NOCAS_49457,DTXSID9049457,,
49458.0,NOCAS_49458,DTXSID4049458,,
49459.0,NOCAS_49459,DTXSID9049459,,
49460.0,NOCAS_49460,DTXSID8049460,,
49461.0,NOCAS_49461,DTXSID3049461,,
49462.0,NOCAS_49462,DTXSID8049462,,
49463.0,NOCAS_49463,DTXSID3049463,,
49464.0,NOCAS_49464,DTXSID8049464,,
49465.0,NOCAS_49465,DTXSID3049465,,
49466.0,NOCAS_49466,DTXSID8049466,,
49467.0,NOCAS_49467,DTXSID3049467,,
49468.0,NOCAS_49468,DTXSID8049468,,
49469.0,NOCAS_49469,DTXSID3049469,,
49470.0,NOCAS_49470,DTXSID2049470,,
49471.0,NOCAS_49471,DTXSID7049471,,
49472.0,NOCAS_49472,DTXSID2049472,,
49473.0,NOCAS_49473,DTXSID7049473,,
49474.0,NOCAS_49474,DTXSID2049474,,
49475.0,NOCAS_49475,DTXSID7049475,,
49476.0,NOCAS_49476,DTXSID2049476,,
49477.0,NOCAS_49477,DTXSID7049477,,
49478.0,NOCAS_49478,DTXSID2049478,,
49479.0,NOCAS_49479,DTXSID7049479,,
49480.0,NOCAS_49480,DTXSID6049480,,
49481.0,NOCAS_49481,DTXSID1049481,,
49482.0,NOCAS_49482,DTXSID6049482,,
49483.0,NOCAS_49483,DTXSID1049483,,
49484.0,NOCAS_49484,DTXSID6049484,,
49485.0,NOCAS_49485,DTXSID1049485,,
49486.0,NOCAS_49486,DTXSID6049486,,
49487.0,NOCAS_49487,DTXSID1049487,,
49488.0,NOCAS_49488,DTXSID6049488,,
49489.0,NOCAS_49489,DTXSID1049489,,
49490.0,NOCAS_49490,DTXSID0049490,,
49491.0,NOCAS_49491,DTXSID5049491,,
49492.0,NOCAS_49492,DTXSID0049492,,
49493.0,NOCAS_49493,DTXSID5049493,,
49494.0,NOCAS_49494,DTXSID0049494,,
49495.0,NOCAS_49495,DTXSID5049495,,
49496.0,NOCAS_49496,DTXSID0049496,,
49497.0,NOCAS_49497,DTXSID5049497,,
49498.0,NOCAS_49498,DTXSID0049498,,
49499.0,NOCAS_49499,DTXSID5049499,,
49500.0,NOCAS_49500,DTXSID7049500,,
49501.0,NOCAS_49501,DTXSID2049501,,
49502.0,NOCAS_49502,DTXSID7049502,,
49503.0,NOCAS_49503,DTXSID2049503,,
49504.0,NOCAS_49504,DTXSID7049504,,
49505.0,NOCAS_49505,DTXSID2049505,,
49506.0,NOCAS_49506,DTXSID7049506,,
49507.0,NOCAS_49507,DTXSID2049507,,
49508.0,NOCAS_49508,DTXSID7049508,,
49509.0,NOCAS_49509,DTXSID2049509,,
49510.0,NOCAS_49510,DTXSID1049510,,
49511.0,NOCAS_49511,DTXSID6049511,,
49512.0,NOCAS_49512,DTXSID1049512,,
49513.0,NOCAS_49513,DTXSID6049513,,
49514.0,NOCAS_49514,DTXSID1049514,,
49515.0,NOCAS_49515,DTXSID6049515,,
49516.0,NOCAS_49516,DTXSID1049516,,
49517.0,NOCAS_49517,DTXSID6049517,,
49518.0,NOCAS_49518,DTXSID1049518,,
49519.0,NOCAS_49519,DTXSID6049519,,
49520.0,NOCAS_49520,DTXSID5049520,,
49521.0,NOCAS_49521,DTXSID0049521,,
49522.0,NOCAS_49522,DTXSID5049522,,
49523.0,NOCAS_49523,DTXSID0049523,,
49524.0,NOCAS_49524,DTXSID5049524,,
49525.0,NOCAS_49525,DTXSID0049525,,
49526.0,NOCAS_49526,DTXSID5049526,,
49527.0,NOCAS_49527,DTXSID0049527,,
49528.0,NOCAS_49528,DTXSID5049528,,
49529.0,NOCAS_49529,DTXSID0049529,,
49530.0,NOCAS_49530,DTXSID9049530,,
49531.0,NOCAS_49531,DTXSID4049531,,
49532.0,NOCAS_49532,DTXSID9049532,,
49533.0,NOCAS_49533,DTXSID4049533,,
49534.0,NOCAS_49534,DTXSID9049534,,
49535.0,NOCAS_49535,DTXSID4049535,,
49536.0,NOCAS_49536,DTXSID9049536,,
49537.0,NOCAS_49537,DTXSID4049537,,
49538.0,NOCAS_49538,DTXSID9049538,,
49539.0,NOCAS_49539,DTXSID4049539,,
49540.0,NOCAS_49540,DTXSID3049540,,
49541.0,NOCAS_49541,DTXSID8049541,,
49542.0,NOCAS_49542,DTXSID3049542,,
49543.0,NOCAS_49543,DTXSID8049543,,
49544.0,NOCAS_49544,DTXSID3049544,,
49545.0,NOCAS_49545,DTXSID8049545,,
49546.0,NOCAS_49546,DTXSID3049546,,
49547.0,NOCAS_49547,DTXSID8049547,,
49548.0,NOCAS_49548,DTXSID3049548,,
49549.0,NOCAS_49549,DTXSID8049549,,
49550.0,NOCAS_49550,DTXSID7049550,,
49551.0,NOCAS_49551,DTXSID2049551,,
49552.0,NOCAS_49552,DTXSID7049552,,
49553.0,NOCAS_49553,DTXSID2049553,,
49554.0,NOCAS_49554,DTXSID7049554,,
49555.0,NOCAS_49555,DTXSID2049555,,
49556.0,NOCAS_49556,DTXSID7049556,,
49557.0,NOCAS_49557,DTXSID2049557,,
49558.0,NOCAS_49558,DTXSID7049558,,
49559.0,NOCAS_49559,DTXSID2049559,,
49560.0,NOCAS_49560,DTXSID1049560,,
49561.0,NOCAS_49561,DTXSID6049561,,
49562.0,NOCAS_49562,DTXSID1049562,,
21381.0,71-55-6,DTXSID0021381,71-55-6,
41361.0,2683-43-4,DTXSID4041361,2683-43-4,
41460.0,454-92-2,DTXSID2041460,454-92-2,
41263.0,83-42-1,DTXSID1041263,83-42-1,
47056.0,102-87-4,DTXSID8047056,102-87-4,
42143.0,2876-78-0,DTXSID2042143,2876-78-0,
41524.0,1124-33-0,DTXSID9041524,1124-33-0,
41519.0,14979-39-6,DTXSID0041519,14979-39-6,
37596.0,1014-70-6,DTXSID8037596,1014-70-6,
44315.0,207569-02-6,DTXSID0044315,207569-02-6,
41507.0,3260-85-3,DTXSID6041507,3260-85-3,
44759.0,1000-05-1,DTXSID8044759,1000-05-1,
41528.0,100-48-1,DTXSID9041528,100-48-1,
44762.0,10217-34-2,DTXSID7044762,10217-34-2,
41518.0,702-23-8,DTXSID5041518,702-23-8,
44317.0,207386-92-3,DTXSID0044317,207386-92-3,
41540.0,618-88-2,DTXSID7041540,618-88-2,
41372.0,88-86-8,DTXSID3041372,88-86-8,
44502.0,102-40-9,DTXSID7044502,102-40-9,
41321.0,513-85-9,DTXSID8041321,513-85-9,
37522.0,10311-84-9,DTXSID0037522,10311-84-9,
44498.0,10052-47-8,DTXSID0044498,10052-47-8,
47236.0,10281-55-7,DTXSID6047236,10281-55-7,
42263.0,1825-19-0,DTXSID3042263,1825-19-0,
41529.0,121-61-9,DTXSID4041529,121-61-9,
41467.0,18480-53-0,DTXSID7041467,18480-53-0,
42129.0,100-56-1,DTXSID4042129,100-56-1,
41256.0,111-29-5,DTXSID2041256,111-29-5,
41513.0,1121-76-2,DTXSID0041513,1121-76-2,
44318.0,149358-73-6,DTXSID5044318,149358-73-6,
40278.0,18181-70-9,DTXSID8040278,18181-70-9,
44763.0,10287-53-3,DTXSID2044763,10287-53-3,
41317.0,88-82-4,DTXSID4041317,88-82-4,
47469.0,110-95-2,DTXSID9047469,110-95-2,
47454.0,18467-77-1,DTXSID0047454,18467-77-1,
41844.0,32449-92-6,DTXSID6041844,32449-92-6,
47084.0,1072-83-9,DTXSID0047084,1072-83-9,
44862.0,1852-04-6,DTXSID0044862,1852-04-6,
25609.0,107-31-3,DTXSID5025609,107-31-3,
37570.0,18691-97-9,DTXSID0037570,18691-97-9,
41190.0,18031-40-8,DTXSID5041190,18031-40-8,
41692.0,10420-33-4,DTXSID0041692,10420-33-4,
44509.0,10469-09-7,DTXSID2044509,10469-09-7,
41615.0,4658-28-0,DTXSID3041615,4658-28-0,
44508.0,10361-37-2,DTXSID7044508,10361-37-2,
41185.0,6306-60-1,DTXSID6041185,6306-60-1,
41575.0,110-99-6,DTXSID4041575,110-99-6,
44773.0,10595-06-9,DTXSID6044773,10595-06-9,
44361.0,1071-93-8,DTXSID0044361,1071-93-8,
46976.0,103764-33-6,DTXSID1046976,103764-33-6,
41396.0,513-53-1,DTXSID1041396,513-53-1,
44320.0,660-68-4,DTXSID9044320,660-68-4,
44355.0,103-49-1,DTXSID6044355,103-49-1,
41356.0,10433-59-7,DTXSID5041356,10433-59-7,
41441.0,1878-49-5,DTXSID9041441,1878-49-5,
41423.0,2235-00-9,DTXSID1041423,2235-00-9,
42327.0,111109-77-4,DTXSID0042327,111109-77-4,
41699.0,3766-60-7,DTXSID5041699,3766-60-7,
41388.0,21282-97-3,DTXSID7041388,21282-97-3,
44356.0,104-63-2,DTXSID1044356,104-63-2,
44863.0,18835-02-4,DTXSID5044863,18835-02-4,
44880.0,23305-64-8,DTXSID8044880,23305-64-8,
42365.0,16489-90-0,DTXSID6042365,16489-90-0,
44973.0,67024-46-8,DTXSID2044973,67024-46-8,
44915.0,32329-20-7,DTXSID8044915,32329-20-7,
44897.0,2612-29-5,DTXSID7044897,2612-29-5,
44929.0,3698-89-3,DTXSID2044929,3698-89-3,
44948.0,51282-49-6,DTXSID5044948,51282-49-6,
44995.0,86-20-4,DTXSID0044995,86-20-4,
44911.0,30374-01-7,DTXSID8044911,30374-01-7,
44951.0,52628-03-2,DTXSID4044951,52628-03-2,
44999.0,89-36-1,DTXSID0044999,89-36-1,
44921.0,34443-12-4,DTXSID2044921,34443-12-4,
47711.0,68916-76-7,DTXSID8047711,68916-76-7,
44313.0,626-89-1,DTXSID0044313,626-89-1,
34836.0,7681-11-0,DTXSID7034836,7681-11-0,
34672.0,7553-56-2,DTXSID7034672,7553-56-2,
44802.0,141-19-5,DTXSID6044802,141-19-5,
44819.0,46728-75-0,DTXSID5044819,46728-75-0,
44975.0,67151-63-7,DTXSID2044975,67151-63-7,
41959.0,383-63-1,DTXSID8041959,383-63-1,
42320.0,7758-09-0,DTXSID5042320,7758-09-0,
41973.0,80-38-6,DTXSID6041973,80-38-6,
42077.0,34123-59-6,DTXSID1042077,34123-59-6,
40727.0,76674-21-0,DTXSID8040727,76674-21-0,
42338.0,132739-31-2,DTXSID9042338,132739-31-2,
44307.0,2217-02-9,DTXSID6044307,2217-02-9,
42188.0,1792-17-2,DTXSID3042188,1792-17-2,
37545.0,29973-13-5,DTXSID3037545,29973-13-5,
41925.0,2941-55-1,DTXSID6041925,2941-55-1,
37576.0,1746-81-2,DTXSID0037576,1746-81-2,
42072.0,2631-40-5,DTXSID6042072,2631-40-5,
42149.0,55107-14-7,DTXSID2042149,55107-14-7,
42053.0,392-12-1,DTXSID3042053,392-12-1,
44314.0,1754-62-7,DTXSID5044314,1754-62-7,
41916.0,2050-60-4,DTXSID7041916,2050-60-4,
37207.0,2156-56-1,DTXSID8037207,2156-56-1,
41914.0,2752-17-2,DTXSID7041914,2752-17-2,
44949.0,5187-23-5,DTXSID0044949,5187-23-5,
44990.0,7779-31-9,DTXSID5044990,7779-31-9,
41545.0,19932-84-4,DTXSID2041545,19932-84-4,
46980.0,312693-54-2,DTXSID5046980,312693-54-2,
40738.0,113-52-0,DTXSID7040738,113-52-0,
37594.0,26259-45-0,DTXSID8037594,26259-45-0,
37617.0,2631-37-0,DTXSID4037617,2631-37-0,
46978.0,66455-29-6,DTXSID1046978,66455-29-6,
44745.0,933-52-8,DTXSID4044745,933-52-8,
44589.0,1501-27-5,DTXSID4044589,1501-27-5,
37697.0,60397-77-5,DTXSID6037697,60397-77-5,
41951.0,2882-19-1,DTXSID8041951,2882-19-1,
44737.0,86-16-8,DTXSID0044737,86-16-8,
44656.0,3386-87-6,DTXSID0044656,3386-87-6,
44712.0,6770-38-3,DTXSID7044712,6770-38-3,
44588.0,14970-87-7,DTXSID9044588,14970-87-7,
44685.0,52196-74-4,DTXSID7044685,52196-74-4,
40614.0,113-24-6,DTXSID6040614,113-24-6,
44684.0,52126-51-9,DTXSID2044684,52126-51-9,
44732.0,824-72-6,DTXSID5044732,824-72-6,
44743.0,93-00-5,DTXSID4044743,93-00-5,
44735.0,831-59-4,DTXSID0044735,831-59-4,
44680.0,4985-85-7,DTXSID2044680,4985-85-7,
44734.0,83016-70-0,DTXSID5044734,83016-70-0,
44728.0,7575-23-7,DTXSID1044728,7575-23-7,
44667.0,4062-60-6,DTXSID9044667,4062-60-6,
46974.0,699-12-7,DTXSID1046974,699-12-7,
41373.0,42482-06-4,DTXSID8041373,42482-06-4,
41813.0,34885-03-5,DTXSID9041813,34885-03-5,
42247.0,80443-63-6,DTXSID5042247,80443-63-6,
44740.0,924-88-9,DTXSID9044740,924-88-9,
44686.0,52298-44-9,DTXSID2044686,52298-44-9,
45005.0,94-99-5,DTXSID9045005,94-99-5,
44670.0,4205-91-8,DTXSID8044670,4205-91-8,
41619.0,71626-11-4,DTXSID3041619,71626-11-4,
41884.0,63837-33-2,DTXSID2041884,63837-33-2,
41756.0,16118-49-3,DTXSID7041756,16118-49-3,
41913.0,60207-93-4,DTXSID2041913,60207-93-4,
41995.0,3878-19-1,DTXSID4041995,3878-19-1,
37582.0,17040-19-6,DTXSID4037582,17040-19-6,
37612.0,24017-47-8,DTXSID9037612,24017-47-8,
46994.0,2318-25-4,DTXSID9046994,2318-25-4,
44731.0,81-83-4,DTXSID0044731,81-83-4,
44660.0,3570-55-6,DTXSID4044660,3570-55-6,
44887.0,2449-05-0,DTXSID3044887,2449-05-0,
44908.0,3010-96-6,DTXSID9044908,3010-96-6,
44979.0,6961-82-6,DTXSID2044979,6961-82-6,
44941.0,4273-98-7,DTXSID0044941,4273-98-7,
44852.0,17252-51-6,DTXSID6044852,17252-51-6,
44989.0,77771-02-9,DTXSID6044989,77771-02-9,
41626.0,5973-71-7,DTXSID2041626,5973-71-7,
44919.0,33007-83-9,DTXSID8044919,33007-83-9,
44877.0,22987-10-6,DTXSID9044877,22987-10-6,
44756.0,4501-58-0,DTXSID3044756,4501-58-0,
44845.0,16215-21-7,DTXSID7044845,16215-21-7,
44916.0,32435-46-4,DTXSID3044916,32435-46-4,
44967.0,6228-25-7,DTXSID8044967,6228-25-7,
44947.0,5117-12-4,DTXSID0044947,5117-12-4,
44933.0,38661-72-2,DTXSID6044933,38661-72-2,
44867.0,1985-51-9,DTXSID5044867,1985-51-9,
38857.0,71868-10-5,DTXSID8038857,71868-10-5,
44820.0,50940-49-3,DTXSID4044820,50940-49-3,
44893.0,25354-97-6,DTXSID7044893,25354-97-6,
44939.0,41424-36-6,DTXSID6044939,41424-36-6,
44854.0,17832-28-9,DTXSID6044854,17832-28-9,
41918.0,1606-85-5,DTXSID7041918,1606-85-5,
44837.0,1484-84-0,DTXSID3044837,1484-84-0,
44879.0,23235-61-2,DTXSID9044879,23235-61-2,
44930.0,37526-59-3,DTXSID1044930,37526-59-3,
44982.0,70693-59-3,DTXSID1044982,70693-59-3,
44785.0,119-17-5,DTXSID0044785,119-17-5,
44322.0,929-73-7,DTXSID9044322,929-73-7,
44805.0,14228-73-0,DTXSID1044805,14228-73-0,
44807.0,1732-10-1,DTXSID1044807,1732-10-1,
44840.0,1561-92-8,DTXSID2044840,1561-92-8,
44875.0,2212-32-0,DTXSID9044875,2212-32-0,
40715.0,48145-04-6,DTXSID4040715,48145-04-6,
44884.0,2399-48-6,DTXSID8044884,2399-48-6,
44894.0,25620-58-0,DTXSID2044894,25620-58-0,
