Sample_CID,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,class_x,y
10722,17,120.14882,-0.327634,32,-0.000228,0.327406,15.68,14.99,14.04,15.14,14.9625,0.591201108,15,4.4,4.192,8.185,8.798,0.415489965,0.999772727,0.307377,1.7923,4.407914,10.940225,93.1712,1077.13125,1.25,-44.45496,24.33571,581.80404,354.98736,226.81667,0.00204212,0.01976658,-0.02569817,0.00056012,0.1303538,0.02167156,0.60080061,37.58,62.42,11.54624,16.44007,0.50846921,0.00135054,-45.27377,-19.35726,-1.0738269,0.049518,2.1,17.1,98,0,1,1,9,0,0,0,0,0,0,1,1,1
7984,48,254.40881,-0.357039,71,0.079513,0.436551,7.37,37.93,25.32,4.72,18.835,13.57712875,45,5.985,5.997,10.458,11.912,0.41992456,0.995154553,0.943977,3.468648,2.712681,18.612066,209.6015,2538.44898,1.1231,-42.81575,15.01108,1147.38011,960.09335,187.28676,0.00302347,0.00829502,-0.02400019,0.00059851,0.04019732,0.00915937,0.29547676,85.36,14.64,12.42751,16.61549,0.4989637,0.00084312,-45.6622,-21.14786,-1.0010435,0.028352,6.3,26.3,201,0,2,0,18,0,0,0,0,0,0,1,1,10
71424,38,273.75624,-0.125851,73,0.082654,0.208505,10.04,9.91,8.99,8.31,9.3125,0.706271017,35,6.907,5.9,8.963,13.702,0.479677928,0.991892283,0.749997,3.405917,13.43977,23.654586,176.5871,2081.78099,1.4736,-64.50106,54.25808,1020.49123,491.09933,529.3919,-0.00010419,0.04147201,-0.03867305,0.00118056,0.23381759,0.0400162,1.08900001,21.5,78.5,7.40102,17.58115,0.48121174,0.00446336,-52.84318,-19.54559,-1.0574857,0.047239,2.4,39.7,213,2,4,5,18,1,0,1,0,0,0,2,0,0
83572,19,134.60411,-0.343654,36,0.04428,0.387934,57.48,34.25,28.59,31.69,38.0025,11.42253338,16,4.566,6.148,6.719,9.056,0.413082151,0.991677617,1.079347,4.308306,5.458665,6.656587,42.0458,1191.61557,1.2658,-50.01379,34.20094,627.50202,404.76407,222.73795,0.00397332,0.02402785,-0.0324702,0.00057949,0.19993381,0.0259876,0.73537526,24.93,75.07,11.8622,16.95061,0.50704574,0.0011955,-44.72387,-16.01387,-0.9258242,0.04557,2,17.1,91,0,1,2,8,0,0,0,0,0,0,1,1,9
15767,16,280.36307,-0.337279,69,0.014143,0.351422,11.39,10.68,13.67,9.03,11.1925,1.667038917,15,5.327,4.691,8.943,10.631,0.43812075,0.997841186,0.487599,1.715347,2.574154,8.667865,68.6922,1676.07611,1.8744,-22.54708,24.13575,825.82405,413.94018,411.88387,0.00216814,0.01490555,-0.01063286,0.0001557,0.2037168,0.01285627,0.34761249,74.15,25.85,12.57845,18.06559,0.50885558,0.00128064,-44.16191,-14.88237,-0.8142448,0.064678,5.4,9.2,162,0,1,1,13,0,0,0,0,0,0,1,1,4
176,8,60.05204,-0.362413,16,0.084367,0.44678,37.74,49.13,28.81,32.26,36.985,7.701092455,8,3.225,4.197,5.319,5.981,0.385945667,0.927286822,0.449334,1.797302,2.200754,7.530427,24.6471,507.86803,1.325,-40.98483,58.9732,335.38427,204.59155,130.79272,0.00159704,0.02315764,-0.03212897,0.00077658,0.24755695,0.02632856,0.72535398,33.38,66.62,12.08103,18.05737,0.53626942,0.00157054,-48.80922,-19.10665,-1.1286595,0.079851,-0.2,37.3,31,1,2,0,4,0,0,0,0,0,0,1,1,3
20686,16,108.14135,-0.406153,29,0.090056,0.496209,23.05,13.81,13.97,20.14,17.7425,3.987915339,16,4.856,5.301,7.195,9.51,0.432154867,0.979200988,0.712405,2.668925,5.402489,23.630503,166.0024,1055.24546,1.1484,-43.86507,43.19628,602.34411,383.014,219.33011,0.00916793,0.03596372,-0.03762529,0.00056118,0.23549084,0.03436034,0.99508615,11.7,88.3,12.6286,16.99699,0.51104942,0.00141467,-40.88891,-20.09707,-1.0048294,0.020549,0.5,47.6,142,0,2,2,8,1,0,1,0,0,0,1,0,0
18156,28,268.22485,-0.320067,69,-0.03207,0.287998,12.91,10.6,7.4,7.42,9.5825,2.320952121,27,6.898,5.58,8.808,13.767,0.488971763,0.997897941,0.5625,2.484367,1.073859,29.830085,470.1081,1919.12185,1.5662,-33.93219,32.46778,966.13502,526.47423,439.66079,-0.00017602,0.02287881,-0.02778315,0.0004158,0.23608361,0.0251267,0.68329512,28.96,71.04,11.75585,17.36282,0.52702234,0.00166837,-46.86749,-18.45094,-1.2101099,0.063115,0.2,74.8,480,0,4,2,20,0,0,0,0,0,0,1,1,36
9920342,74,428.60348,-0.311277,118,0.072434,0.383711,26.44,21.82,25.2,21.93,23.8475,2.021006865,72,13.345,8.677,9.498,26.614,0.594208399,0.997152492,1.351476,5.8902,5.84616,56.641801,1474.7466,3996.73751,1.2017,-45.63376,49.37615,1941.57031,1334.67535,606.89496,0.00248303,0.01212211,-0.01871509,0.00051771,0.18094849,0.01347909,0.38593741,68.57,31.43,10.24696,17.50635,0.50579678,0.00130145,-51.15754,-20.06636,-1.0351437,0.045706,6,96.2,453,3,6,19,30,4,4,0,1,1,0,1,1,2
17258,33,184.27572,-0.364025,51,0.023461,0.387487,25.81,28.61,19.57,19.24,23.3075,4.027793285,32,8.834,4.373,6.015,17.588,0.628681727,0.99547204,0.617643,1.96409,2.167185,16.207221,256.3304,1859.88031,1.1103,-41.22667,21.7365,995.40471,719.75317,275.65154,0.00168169,0.00950434,-0.01874399,0.00045251,0.07656854,0.01140106,0.3282515,81.75,18.25,11.28538,16.50748,0.5040264,0.00105723,-46.14324,-19.64176,-1.0051766,0.042552,4,26.3,141,0,2,9,13,0,0,0,0,0,0,1,0,0
67688,14,175.54509,-0.347224,44,-0.044183,0.30304,15.59,15.51,15.79,15.47,15.59,0.12328828,3,4.765,3.5,7.449,9.195,0.456463463,0.964847849,0.000447,0.001787,3.904442,16.289887,60.3911,1127.53449,1.7446,-36.58094,38.01558,616.08021,377.13024,238.94997,0.00540082,0.0226369,-0.02180255,0.00052912,0.23386527,0.02152454,0.60717555,36.5,63.5,12.39102,19.2482,0.53689256,0.00276752,-60.53546,-14.79313,-1.2338464,0.168213,2.6,45.8,161,0,3,0,11,0,0,0,0,0,0,1,0,0
10704,19,135.16346,-0.31982,36,0.056503,0.376323,14.43,13.38,13.84,14.96,14.1525,0.596547358,19,4.754,5.901,7.928,9.417,0.405101953,0.990429112,0.656957,3.206696,4.851399,15.247473,106.8059,1188.1429,1.2748,-54.68072,51.4617,636.7425,367.15066,269.59184,-0.00066962,0.02140802,-0.03073663,0.00104458,0.20795876,0.02546664,0.69001751,44.16,55.84,11.44802,17.48617,0.50768099,0.00217189,-44.56702,-19.42544,-1.0612157,0.053445,0.8,43.1,133,1,1,1,10,0,0,0,0,0,0,1,0,0
6651,32,172.26498,-0.337094,48,0.14395,0.481044,29.46,18.66,4.43,4.99,14.385,10.40311612,25,5.42,5.835,6.721,10.592,0.457577328,0.977121771,0.941062,3.499476,4.062084,8.556235,62.3948,1648.81516,1.1708,-45.47232,49.3553,788.44516,481.7189,306.72626,0.00178879,0.01469924,-0.01848729,0.00053461,0.19808597,0.0158493,0.44008677,66.74,33.26,11.79193,16.98423,0.50069013,0.00084966,-49.1669,-20.55809,-1.0097247,0.038929,1.2,40.5,155,2,2,1,12,0,0,0,0,0,0,1,0,0
356,26,114.22882,-0.366474,33,0.171919,0.538393,9.02,10.17,4.78,4.5,7.1175,2.512592038,24,6.526,4.272,4.858,13.023,0.587866203,0.997778118,0.693564,1.873287,0.005215,2.038943,1.7553,1372.33865,0.9327,-4.3657,6.58869,745.56006,510.39028,235.16978,0.00210866,0.00456805,-0.00322897,1.10E-05,0.21560899,0.00372005,0.1128093,100,0,12.46137,15.6751,0.4944723,0.00070019,-35.5653,-20.1987,-0.9265282,0.013344,3.9,0,25,0,0,5,8,0,0,0,0,0,0,1,0,0
17434,39,329.37324,-0.32946,87,0.024358,0.353817,61.45,48.2,12.04,13.68,33.8425,21.50690165,29,5.422,9.755,10.102,11.067,0.357877377,1.020564367,1.715529,5.811815,5.480635,39.635421,271.869,2613.14794,1.4124,-39.3082,49.12396,1210.07769,734.35535,475.72234,0.00135916,0.0209785,-0.02892651,0.00059641,0.24859955,0.02383209,0.6558796,42.35,57.65,10.04453,17.52454,0.50617515,0.00285615,-45.69814,-13.56694,-0.936758,0.05783,2.4,123,343,0,7,9,19,0,0,0,0,0,0,1,1,3
20084,26,144.21501,-0.307149,40,0.139939,0.447089,21.89,20.38,22.87,10.32,18.865,5.012556733,21,5.647,5.657,6.485,11.294,0.481908175,1,0.780846,2.899488,5.190783,7.703395,36.6348,1432.10411,1.1284,-55.92129,59.50235,771.34744,465.72992,305.61752,0.00079839,0.01866564,-0.02642947,0.00111619,0.21897765,0.02158756,0.59162364,58.66,41.34,11.50853,16.22021,0.50536235,0.00091645,-46.42897,-19.51292,-0.9827317,0.041346,1,41.1,98,2,1,2,10,0,0,0,0,0,0,1,0,0
123622,45,318.36823,-0.299915,85,0.048192,0.348107,20.64,17.3,18.58,23.51,20.0075,2.347119245,44,8.28,7.306,9.218,16.461,0.49904502,0.994021739,1.253796,4.81083,4.604203,35.923919,312.873,2708.97626,1.317,-41.44165,40.40988,1362.90982,783.73831,579.17151,-0.00036574,0.01693256,-0.02377391,0.00063868,0.23879569,0.01989811,0.53986853,56.75,43.25,10.23563,17.72908,0.51433087,0.00175258,-47.46948,-16.60535,-1.0625121,0.057174,2.1,66.9,622,0,4,6,23,2,0,2,0,0,0,1,1,1
30951,26,226.6566,-0.311821,59,0.04729,0.359111,15.3,11.65,13.31,10.75,12.7525,1.733931587,25,6.897,6.551,7.58,13.787,0.4938391,0.999492533,1.01393,3.634838,3.665779,17.900569,163.5383,1773.54022,1.4321,-42.88051,61.91773,932.65335,466.35366,466.29969,-0.0021173,0.02131862,-0.02555592,0.00054634,0.2495885,0.02348041,0.63775726,37.34,62.66,10.76083,18.20951,0.51034382,0.00201669,-48.78491,-15.0958,-1.0395887,0.075855,2.5,46.5,230,1,3,5,15,0,0,0,0,0,0,1,1,8
11876263,68,414.5785,-0.321598,113,0.02451,0.346108,10.93,34.02,16.56,26.77,22.07,8.935214043,61,9.614,6.733,9.709,19.103,0.537431425,0.993499064,1.135613,4.157033,3.865279,53.716778,1221.9717,3657.44723,1.2702,-50.64824,29.40462,1603.19033,1174.8919,428.29843,0.00509443,0.01810681,-0.03060065,0.00070594,0.11707824,0.0195317,0.58353691,39.78,60.22,10.90309,17.20427,0.50532381,0.00078167,-45.85275,-20.1158,-1.0511616,0.0409,4.5,60.4,787,0,4,5,30,6,6,0,0,0,0,1,1,5
5311309,50,317.4233,-0.319682,86,0.06033,0.380012,16.44,10.11,9.68,14.23,12.615,2.834082744,49,7.563,6.495,11.626,14.791,0.449410549,0.977852704,1.045596,4.008465,5.615039,18.852016,244.1156,2821.46617,1.2607,-52.17007,64.95388,1329.83341,828.6048,501.22861,0.00105309,0.01699739,-0.0253052,0.00084481,0.23423086,0.01989365,0.54772958,57.93,42.07,11.38505,18.36081,0.50455794,0.00162889,-46.69448,-19.15213,-1.0565421,0.048148,3.2,66.4,393,2,3,6,23,1,1,0,0,0,0,1,1,2
2448,49,420.31554,-0.298984,108,0.017778,0.316762,14.87,33.27,13.46,10.39,17.9975,8.965119561,2,10.747,6.398,7.594,21.444,0.605147308,0.997673769,0.937102,3.74461,6.096974,31.410103,525.958,3054.14032,1.5422,-42.24076,39.48617,1443.04168,839.96212,603.07956,0.00205284,0.01848999,-0.02084062,0.00036092,0.23434805,0.01919512,0.52987011,44.8,55.2,9.62181,18.71272,0.50926744,0.00189818,-156.88371,-19.6537,-1.5123538,1.293535,3.3,40.5,451,1,4,6,26,0,0,0,0,0,0,1,1,13
90258,41,264.39446,-0.320439,72,0.128919,0.449358,34.74,24.05,5.29,12.51,19.1475,11.21658677,40,6.674,8.055,10.846,13.144,0.410173194,0.984716812,1.359427,5.620231,6.796923,27.339286,420.7669,2366.15369,1.2521,-56.42721,63.02041,1211.12742,718.76185,492.36557,-0.00057483,0.01861276,-0.02858512,0.00101685,0.23101913,0.02277944,0.61679692,53.75,46.25,11.40501,17.52523,0.50845785,0.00143718,-45.65189,-19.63815,-0.9754796,0.033246,2.4,82.8,200,2,4,10,17,0,0,0,0,0,0,1,0,0
7654,24,164.20146,-0.31887,44,0.06648,0.38535,18.13,15.6,13.93,14.32,15.495,1.641957673,24,5.383,6.322,7.405,10.562,0.43484705,0.981051458,0.941919,3.618288,2.293459,17.418728,145.2731,1467.24234,1.2541,-41.57961,19.69571,784.16292,484.04482,300.1181,0.00039531,0.01503062,-0.02320923,0.00038169,0.11427486,0.01806998,0.49417977,48.75,51.25,11.32267,16.86011,0.50968128,0.00157513,-44.76199,-19.47612,-1.0485202,0.046984,2.3,26.3,137,0,2,4,12,0,0,0,0,0,0,1,0,0
5280723,59,354.48173,-0.316491,97,0.049527,0.366018,10.48,14.79,24.8,26.7,19.1925,6.765653608,59,7.178,7.604,11.496,14.159,0.425719354,0.986277515,1.126152,5.136352,2.230363,46.714174,422.0983,3264.74589,1.2167,-40.83111,59.04761,1560.9935,1010.41108,550.58242,0.00331058,0.01787405,-0.02341582,0.0007025,0.24024507,0.01906217,0.53956641,55.66,44.34,10.63304,18.0254,0.50759323,0.00138042,-49.61669,-19.19998,-1.0645682,0.05508,3.2,94.8,432,3,5,13,25,4,4,0,1,1,0,1,1,13
66280,41,268.84388,-0.362661,73,0.002824,0.365485,8.28,8.89,27.67,18.26,15.775,7.925346996,40,10.439,5.35,5.554,20.865,0.656772325,0.999377335,0.736205,2.470785,5.744408,41.708982,579.0572,2438.99406,1.2352,-35.99434,35.05609,1253.74571,957.35954,296.38617,0.00573216,0.01515231,-0.02469598,0.00050886,0.20477732,0.01518343,0.4737078,59.86,40.14,12.49363,16.71134,0.50128968,0.00087857,-40.78376,-15.57626,-0.937548,0.031057,6,42.5,232,0,2,11,16,0,0,0,0,0,0,1,1,2
7289,12,128.98513,-0.365549,33,0.098035,0.463583,33.45,33.26,30.85,33.65,32.8025,1.135679862,8,3.921,5.142,5.534,8.359,0.439138429,1.065927059,0.76649,2.843839,3.223717,8.220196,50.0842,933.37162,1.5486,-41.06132,38.45951,521.25383,256.3071,264.94672,0.00388989,0.02892306,-0.02032698,0.00047047,0.24844701,0.02477517,0.66814246,35.26,64.74,11.87422,17.59993,0.50459797,0.00219861,-48.86314,-15.92752,-0.8416065,0.058865,0.8,20.2,28,1,1,2,6,0,0,0,0,0,0,1,1,1
91741,37,461.14322,-0.314451,115,0.000653,0.315104,14.07,10.62,9.24,14.69,12.155,2.288389171,37,9.637,5.494,8.89,19.136,0.570883055,0.992840095,0.632096,2.477875,13.528393,44.822934,1049.118,2733.04635,1.8908,-73.62175,89.8185,1361.27784,676.79691,684.48094,0.00209311,0.03320247,-0.028667,0.00129559,0.24688848,0.03098121,0.84142863,32.04,67.96,11.88393,19.42858,0.54418873,0.00386631,-70.32587,-15.47305,-1.342478,0.242605,5.7,67.4,581,2,9,5,29,0,0,0,0,0,0,1,1,5
4944,30,209.24212,-0.309791,56,0.05952,0.369311,15.84,13.04,14.77,14.06,14.4275,1.021356329,28,5.853,5.889,10.016,11.452,0.418613152,0.978301726,0.918621,3.445022,3.780951,21.096743,158.8262,1802.78241,1.3006,-57.51429,48.28902,944.04129,539.44797,404.59332,-0.0042067,0.01528843,-0.03019974,0.00079781,0.16344603,0.02250559,0.58991708,49.9,50.1,11.42359,17.98763,0.51254196,0.00153002,-46.44599,-19.39531,-1.0645428,0.060986,1.5,47.6,206,1,3,4,15,0,0,0,0,0,0,1,1,3
5991,46,296.40411,-0.286767,80,0.064212,0.35098,16.21,12.62,14.07,12.72,13.905,1.448766717,46,7.288,8.004,8.324,14.553,0.471260646,0.998422064,1.143216,5.905993,3.961768,11.848217,417.0608,2564.36352,1.2952,-37.26889,58.94361,1146.18233,611.3809,534.80143,-0.00030229,0.01629893,-0.01928068,0.00045979,0.24852681,0.0177121,0.48137478,58.1,41.9,10.9369,18.41404,0.49770242,0.00212754,-47.92829,-16.59649,-1.0561671,0.046066,3.7,40.5,505,2,2,1,22,5,5,0,0,0,0,1,1,30
16125,16,177.02808,-0.307747,45,0.041625,0.349372,14.61,12.18,14.56,14.76,14.0275,1.069190699,16,4.719,4.223,8.938,9.681,0.423824534,1.02574698,0.322193,1.8226,1.928941,16.546691,19.5987,1269.612,1.5625,-31.87895,29.82012,676.08638,288.44615,387.64022,0.00107861,0.0221975,-0.01463612,0.00026628,0.23871765,0.01803691,0.48605295,53.79,46.21,11.65404,18.07845,0.50407425,0.00176658,-44.16887,-14.79584,-0.9172431,0.071439,3.3,9.2,108,0,1,1,10,0,0,0,0,0,0,1,1,1
23665772,49,316.43276,-0.158373,86,0.049124,0.207498,28.58,11.41,10.63,10.73,15.3375,7.651448801,48,7.784,6.751,9.497,15.207,0.483452551,0.976811408,1.04909,4.113702,26.114774,76.016446,638.7874,2678.22248,1.324,-93.09951,98.50757,1257.29218,820.18636,437.10582,0.00966918,0.05590976,-0.07709675,0.0034354,0.21105475,0.06079546,1.72181545,11.61,88.39,7.19554,21.03572,0.49996777,0.00293455,-44.2226,-18.9583,-0.9932318,0.02734,2.4,74.8,312,0,4,11,20,2,0,2,0,0,0,2,1,3
10607,52,414.40613,-0.282853,109,0.052224,0.335077,8.97,10.29,8.52,5.44,8.305,1.777420884,47,7.357,8.996,11.105,14.413,0.417598656,0.979543292,1.600682,6.628951,4.420602,15.80711,326.6186,3105.25817,1.4955,-44.68663,55.75155,1450.33235,756.10767,694.22468,-0.00034007,0.02044148,-0.02297409,0.00051121,0.24257931,0.02166997,0.58922867,42.74,57.26,11.36704,18.41946,0.51939314,0.0018099,-51.2834,-19.94294,-1.1508832,0.074283,2,92.7,629,1,8,4,30,4,4,0,0,0,0,1,1,15
3081304,35,406.21977,-0.331909,103,-0.005347,0.326561,11.47,14.28,8.69,12.35,11.6975,2.011956448,31,6.782,8.562,10.664,13.31,0.409085321,0.98127396,1.191565,5.187403,10.588801,27.859948,207.141,2626.45266,1.7332,-52.04632,43.60154,1272.95177,773.90155,499.05021,0.00081323,0.02479759,-0.03638048,0.00086036,0.16948917,0.02916764,0.79834303,29.73,70.27,12.01083,19.09609,0.52227081,0.00226861,-61.53165,-15.50916,-1.0925008,0.105365,3.3,107,558,1,8,5,25,0,0,0,0,0,0,1,1,7
7658,30,192.25469,-0.32003,52,0.066366,0.386396,18.08,15.75,14.4,13.89,15.53,1.621527058,28,6.454,6.355,7.941,12.667,0.469791937,0.981329408,0.945143,3.770551,2.155895,14.923747,138.818,1775.17686,1.2136,-41.72929,18.4718,931.79468,585.26978,346.5249,0.00030581,0.01269995,-0.02062751,0.00037622,0.12338054,0.01557241,0.42580724,57.88,42.12,11.3226,16.83981,0.50608252,0.00135023,-45.03916,-19.46807,-1.0294969,0.044148,3.1,26.3,160,0,2,6,14,0,0,0,0,0,0,1,1,4
11241,12,90.55147,-0.336249,24,0.070428,0.406677,62.26,28.04,19.81,19.22,32.3325,17.62690752,12,3.786,5.005,6.316,7.491,0.398203275,0.989302694,0.59808,2.283412,2.401013,5.021434,30.7536,831.06217,1.221,-21.31828,22.14211,478.59894,285.21762,193.38133,0.00203484,0.01593055,-0.01845989,0.00018303,0.24922874,0.01661623,0.46130222,45.88,54.12,10.62972,16.09664,0.49819799,0.00164455,-34.97751,-15.99155,-0.8449479,0.024987,2.1,0,38,0,0,1,5,0,0,0,0,0,0,1,0,0
8163,34,170.2922,-0.329733,48,0.063263,0.392996,9.11,36.54,29.16,4.63,19.86,13.34379818,33,8.439,4.477,5.433,16.869,0.629933903,0.999466761,0.683946,2.033968,3.575799,22.833121,268.9479,1846.38682,1.0335,-45.17739,23.25788,977.68416,702.07994,275.60422,0.00249277,0.01094952,-0.01905013,0.00063979,0.12381567,0.01236128,0.36008935,73.25,26.75,12.04346,16.45885,0.50079444,0.00089815,-44.59642,-20.17234,-0.9754256,0.030784,4.1,17.1,108,0,1,8,12,0,0,0,0,0,0,1,1,1
65944,28,244.26773,-0.315139,64,0.062229,0.377368,20.48,47.89,19.04,16.9,26.0775,12.6577059,23,5.79,6.555,8.167,11.573,0.440121696,0.999395509,1.061486,3.721905,6.579996,37.407715,306.3048,1776.1489,1.5411,-56.02509,64.99612,891.65441,518.3495,373.30491,0.00342804,0.03227847,-0.03663199,0.00106439,0.22865587,0.03363393,0.92793924,26.11,73.89,9.77181,18.35373,0.51893099,0.00287396,-47.34241,-14.77344,-1.0782006,0.087202,-0.7,112,346,2,5,2,16,2,2,0,0,0,0,1,0,0
441328,30,272.27787,-0.31133,71,0.031844,0.343174,21.3,12.61,11.95,24.21,17.5175,5.342693024,30,6.815,6.225,8.836,13.502,0.472709449,0.990608951,0.944996,3.685392,5.548222,12.896452,396.9209,1963.82158,1.5537,-45.88614,64.68935,1000.29724,581.36793,418.92932,0.00286795,0.02746507,-0.03126662,0.00070308,0.2360781,0.02865711,0.79068605,27.51,72.49,9.96472,18.52601,0.52174925,0.00268808,-49.79292,-15.00285,-1.1109609,0.082908,-4,135,461,2,7,4,18,2,2,0,0,0,0,1,0,0
135408753,17,146.14634,-0.310501,38,0.021326,0.331827,15.93,9.99,10.71,11.81,12.11,2.298738785,17,4.757,3.402,7.236,9.418,0.469585162,0.989909607,0.000811,0.003709,2.089169,22.975002,124.2715,1139.2529,1.4375,-43.05635,62.15222,606.26087,291.0839,315.17697,-0.00037642,0.02657597,-0.02526848,0.00086639,0.24016878,0.02588258,0.70467257,38.5,61.5,10.92871,18.05822,0.5108734,0.00252088,-45.82312,-19.34578,-1.137013,0.054555,0.7,41.5,200,1,2,0,11,0,0,0,0,0,0,1,1,24
22188,27,216.66501,-0.313119,57,0.032361,0.34548,30.22,15.7,14.54,16.79,19.3125,6.347508862,27,5.249,6.716,7.897,10.155,0.410004845,0.96732711,0.914899,4.316392,5.612373,23.149163,96.5792,1672.93743,1.4513,-49.52124,69.12282,824.78291,376.22017,448.56274,0.0019592,0.02783347,-0.01974215,0.00095826,0.24007293,0.02366716,0.6376433,50.96,49.04,11.87472,17.45374,0.51170785,0.00145741,-48.54936,-15.27863,-1.0179228,0.066988,1.9,49.4,328,1,2,1,14,0,0,0,0,0,0,1,1,7
20653,23,130.18513,-0.359342,36,0.079788,0.43913,10.25,42.14,26.5,8.7,21.8975,13.60863765,20,5.291,5.533,7.554,10.332,0.441180238,0.976374976,0.759044,2.973779,2.087848,9.128303,84.5353,1286.1333,1.1343,-41.37828,57.39311,698.00746,456.04979,241.95767,0.00093551,0.01176804,-0.01948199,0.00065255,0.21810231,0.01419271,0.39298706,73.24,26.76,12.1,17.9789,0.50985151,0.00125216,-45.40164,-19.25698,-1.023001,0.051997,2.3,37.3,88,1,2,4,9,1,0,1,0,0,0,1,0,0
3049,38,266.33499,-0.287984,71,0.050379,0.338363,6.96,10.79,5.71,7.8,7.815,1.871690412,38,6.222,7.368,9.506,10.908,0.39262832,0.87656702,1.284264,4.975514,0.874416,18.699533,238.999,2336.62452,1.2773,-30.3066,59.95602,1143.0255,498.87638,644.14913,-0.00222985,0.01672653,-0.01691107,0.00053427,0.19908842,0.01665966,0.45798205,61.46,38.54,10.45288,18.47279,0.50479463,0.00216984,-47.04146,-19.52232,-1.0564494,0.052665,5.4,40.5,318,2,2,3,20,0,0,0,2,0,2,1,1,19
15415,38,314.29262,-0.344239,83,0.037956,0.382195,35.19,35.94,15.03,22.28,27.11,8.83898467,30,7.023,7.516,11.805,13.962,0.419493435,0.99401965,1.04114,4.530155,7.017757,31.311664,388.5074,2439.06505,1.444,-64.98828,28.10393,1226.49503,774.52189,451.97314,-0.00222368,0.01897589,-0.03855223,0.00088006,0.07836374,0.02680993,0.71266423,32.79,67.21,10.86916,18.25678,0.52156971,0.00162472,-47.01146,-16.70304,-1.0183778,0.054599,0.6,113,339,0,8,11,19,1,0,1,0,0,0,1,1,5
60196329,50,347.40623,-0.110122,93,0.054592,0.164714,5.11,4.8,8.85,9.71,7.1175,2.18651978,46,5.666,7.249,8.622,11.176,0.41320664,0.986233675,1.070728,4.80199,12.556158,27.89948,253.0988,2249.37388,1.7307,-62.14714,84.45219,963.93885,490.75965,473.17919,0.00149787,0.03867137,-0.03705678,0.00151028,0.2407194,0.03787182,1.03073457,28.86,71.14,4.7704,18.89957,0.44452649,0.00635804,-69.48944,-20.15082,-1.1899893,0.086808,2.4,98.1,424,3,6,2,25,3,3,0,1,1,0,2,1,8
39562,31,321.15854,-0.302287,82,0.000177,0.302463,12.37,10.22,10.8,12.51,11.475,0.987787933,28,6.42,6.898,10.545,12.796,0.423162142,0.996573209,1.006574,4.541842,5.690398,20.488034,170.7215,2277.52985,1.5802,-49.67194,50.86666,1103.21624,508.05827,595.15797,0.00016216,0.02468911,-0.02077534,0.00070024,0.24999219,0.022591,0.61437114,49.41,50.59,11.38212,18.24379,0.50792305,0.00194685,-48.79031,-14.76143,-1.052034,0.088387,4.3,55.1,396,1,3,3,21,0,0,0,0,0,0,1,1,9
71486,56,387.89887,-0.190039,104,0.014976,0.205015,7.32,10.98,8.94,16.8,11.01,3.585596185,45,7.089,8.235,11.417,13.979,0.415658173,0.98596417,1.337189,5.820189,6.404534,23.993845,273.5191,3068.67695,1.4165,-46.83436,32.00881,1476.39718,869.6675,606.72968,9.91E-05,0.01589156,-0.0225374,0.00045576,0.15143452,0.01860518,0.50674908,51.57,48.43,9.28894,17.03058,0.49237322,0.00156256,-52.34672,-19.8889,-1.0573086,0.059835,2.4,84.9,463,3,6,9,26,1,0,1,0,0,0,2,1,6
443385,65,504.96336,-0.295355,134,0.091149,0.386504,52.38,34.4,12.58,6.82,26.545,18.11936188,65,10.197,6.858,10.728,20.295,0.535756712,0.995145631,0.974552,4.425792,3.432042,67.429394,907.4934,3840.98711,1.4732,-73.60583,82.09173,1720.77954,984.53532,736.24422,-0.00159477,0.01988155,-0.03031376,0.0013693,0.24178077,0.02463272,0.66246174,51.98,48.02,9.77151,19.46988,0.50871958,0.00244621,-52.13756,-15.75879,-1.0106179,0.059748,-1.2,174,658,5,10,9,31,9,9,0,0,0,0,1,0,0
69027,20,116.15851,-0.356349,32,0.080411,0.436759,28.65,37.09,26.65,5.91,24.575,11.46645869,20,4.503,6.162,6.732,8.702,0.40294499,0.966244726,1.060497,4.332092,2.328709,9.381187,45.4693,1125.74314,1.1563,-41.67613,20.96486,612.25473,422.02102,190.23371,0.00024084,0.01088072,-0.02336303,0.00052926,0.09652196,0.01466916,0.40161548,67.01,32.99,12.87136,17.73381,0.51505048,0.00081729,-45.38119,-20.08675,-1.0058245,0.045748,1.8,26.3,89,0,2,2,8,0,0,0,0,0,0,1,0,0
